fornecedor_auditado,laudo_residuos_agrotoxicos,temperatura_recebimento_c,tempo_desde_coleta_h,integridade_containers,sujeira_visivel_externa,umidade_lote_pct,documentacao_lote_ok,transporte_segregado_de_quimicos,lacre_viagem_integro,lote_identificado,probabilidade
1,1,34.0,34.4,1,1,17.7,0,1,1,0,2
1,0,22.7,64.2,0,1,20.4,1,1,0,0,2
0,1,28.3,67.9,0,1,22.7,0,1,0,1,3
1,0,27.6,17.4,1,1,19.1,0,1,0,1,1
1,1,15.9,9.0,1,0,19.0,1,1,1,1,0
0,0,17.1,57.0,0,1,16.3,0,0,1,1,1
0,1,20.6,71.6,0,0,18.0,1,1,0,0,1
0,0,16.9,62.5,0,0,21.6,0,0,0,1,2
0,0,19.2,3.7,0,0,18.9,0,1,1,1,0
0,0,19.8,19.6,0,0,17.3,1,0,1,0,0
0,0,25.1,5.0,1,1,16.8,1,0,1,1,0
1,1,15.5,59.5,1,0,16.8,1,1,0,0,1
0,0,30.1,42.7,0,0,21.3,0,1,1,0,2
1,0,20.9,38.0,0,0,20.9,1,1,0,1,2
1,0,27.7,40.8,0,0,20.1,1,0,1,0,2
1,0,12.0,19.7,1,1,20.0,0,1,1,1,1
1,1,21.7,44.1,1,1,17.2,0,0,1,1,1
0,1,10.7,4.1,0,0,20.0,0,1,1,1,0
1,0,26.9,47.2,0,0,16.5,1,0,0,1,1
0,1,18.6,53.4,1,1,23.4,1,1,1,1,2
1,1,33.7,49.1,1,1,16.5,1,1,0,0,2
0,1,18.1,25.2,1,0,19.4,1,0,0,1,1
0,1,24.1,59.8,0,1,16.0,0,0,1,1,1
1,1,16.4,52.1,1,0,22.3,1,1,1,0,2
0,0,25.5,11.0,1,0,17.3,1,1,0,1,0
1,1,21.7,15.7,1,1,23.4,0,1,1,1,2
0,0,19.3,46.6,0,0,16.4,1,0,0,0,1
0,0,15.1,22.3,1,0,22.6,0,1,0,0,2
1,1,12.8,10.4,0,0,21.3,1,0,0,0,1
1,0,13.0,12.8,1,0,18.0,1,1,0,1,0
0,1,35.0,13.6,1,1,17.6,1,1,0,0,1
0,1,20.3,35.4,1,0,18.9,1,1,0,0,1
0,1,10.0,44.5,1,0,22.6,1,0,0,1,2
1,0,33.8,14.3,0,0,22.9,0,0,1,1,2
1,0,10.5,51.9,1,0,17.4,0,1,1,1,1
0,0,20.5,21.7,0,1,18.8,1,1,0,1,0
0,1,27.9,23.8,0,1,17.9,0,0,0,1,1
0,0,32.9,17.6,1,0,17.0,1,1,1,1,1
0,1,27.8,57.0,1,1,21.2,0,1,0,0,2
1,0,21.6,69.2,0,0,18.8,1,0,0,0,1
1,0,34.4,36.5,1,0,17.8,1,0,0,1,2
0,0,11.0,4.9,1,1,22.9,0,0,1,1,1
1,0,34.7,20.2,0,0,22.0,1,0,0,1,2
0,0,31.2,13.1,1,1,22.2,0,0,1,0,2
0,0,33.2,61.0,1,1,16.3,0,0,0,0,2
0,1,16.4,7.9,0,1,23.3,1,0,1,0,1
0,1,13.6,69.7,1,0,20.6,0,0,1,0,2
0,1,26.6,43.2,1,0,20.0,1,1,0,1,2
1,0,22.9,38.2,1,1,16.1,1,0,0,1,1
1,0,23.1,61.3,1,1,23.2,1,0,0,1,2
0,1,33.1,3.9,1,0,20.4,1,1,1,1,2
1,1,25.5,56.4,1,0,22.6,1,0,1,0,2
1,1,17.8,10.2,1,1,21.2,0,1,0,1,1
1,0,20.0,60.9,1,0,22.4,0,1,0,1,2
1,0,13.3,39.0,1,0,21.5,0,1,0,1,2
0,1,14.8,6.3,1,1,23.4,0,0,1,0,1
1,1,13.6,60.3,1,1,17.8,0,1,1,0,1
1,1,30.3,3.9,1,1,17.6,0,1,0,1,1
1,1,27.6,11.7,1,1,21.7,1,1,0,0,1
0,0,23.3,57.8,1,1,20.0,1,0,0,1,2
0,1,19.4,34.5,0,0,20.8,1,0,1,1,1
0,1,26.7,63.7,0,1,21.7,0,0,0,1,2
0,1,30.3,46.5,1,0,20.4,1,0,1,1,2
0,1,32.0,45.6,1,0,22.3,1,1,1,1,3
0,0,23.7,22.5,0,1,18.6,0,0,0,1,0
1,1,30.5,11.4,1,1,22.9,1,1,1,1,2
0,0,22.8,69.3,0,1,16.9,1,1,1,0,1
1,1,21.9,9.3,0,1,21.1,1,1,0,1,1
0,0,31.6,39.0,0,0,23.1,0,1,0,1,3
1,1,19.7,21.1,0,0,18.0,1,1,0,0,0
0,1,19.9,20.5,1,0,18.6,1,0,0,0,0
1,0,17.6,43.6,1,0,18.4,1,0,0,0,1
0,0,23.0,57.9,0,0,20.5,0,0,1,0,2
0,1,23.6,56.4,0,0,19.3,0,1,1,1,1
0,0,26.5,62.8,0,0,16.9,0,0,1,1,1
1,1,20.8,22.5,1,1,23.1,1,0,1,0,2
0,1,15.4,34.6,0,1,17.6,0,0,0,0,1
1,1,31.7,2.7,0,0,20.3,0,0,0,1,1
1,0,18.7,54.3,0,0,20.8,1,0,1,1,2
0,0,33.1,23.2,0,0,16.3,0,0,1,0,1
0,1,15.2,41.3,1,0,16.8,1,0,0,1,1
0,1,24.0,13.9,1,1,23.8,1,1,1,1,2
0,1,23.4,59.4,0,1,21.3,0,1,0,0,2
0,0,30.7,59.2,0,1,16.3,1,0,1,0,2
0,1,13.5,63.4,1,0,22.4,1,0,1,1,2
1,1,32.7,5.2,0,0,20.1,1,0,0,1,1
0,1,23.3,71.5,1,0,16.6,1,0,1,1,1
0,0,24.7,19.3,1,1,21.4,0,0,1,1,1
1,1,22.8,23.7,0,1,20.0,1,1,1,1,1
1,1,10.9,19.5,1,1,17.6,1,1,1,0,0
0,0,22.4,20.7,1,1,23.0,1,1,0,0,2
0,1,16.6,40.7,0,1,18.3,1,0,0,1,1
0,1,18.6,18.8,1,1,18.3,1,1,0,0,0
1,0,26.2,29.6,1,0,18.2,1,1,0,0,1
1,1,22.4,47.9,1,0,22.1,0,0,1,0,2
0,1,12.3,60.5,1,0,21.6,0,0,0,1,2
0,1,11.8,50.5,1,0,23.2,0,1,1,1,2
0,0,14.6,43.6,1,1,17.8,1,1,0,1,1
1,1,14.8,12.3,1,0,22.3,0,1,0,0,1
0,1,25.2,59.1,0,0,20.6,1,0,0,0,2
0,0,14.4,4.6,1,0,18.5,1,1,0,0,0
0,1,32.0,20.5,0,1,16.3,1,1,1,0,1
0,0,15.2,6.0,1,1,22.6,1,0,1,0,1
1,0,12.3,48.7,1,0,17.9,0,0,1,0,1
0,1,31.9,27.8,0,0,21.1,0,0,1,1,2
0,0,17.4,47.6,1,1,20.4,1,0,0,0,2
1,0,20.6,26.3,1,1,16.0,0,1,1,1,0
1,0,34.0,33.9,0,1,24.0,0,0,0,1,3
0,1,33.6,34.1,1,1,22.5,1,0,1,0,3
0,0,27.9,5.2,1,1,19.9,0,0,1,0,1
1,1,11.7,32.1,1,1,21.4,1,1,1,0,2
0,1,24.8,46.9,0,1,19.8,0,0,0,1,2
1,1,34.7,40.2,1,0,22.0,0,1,0,1,3
1,1,33.7,7.3,1,1,17.1,1,0,0,1,1
1,0,12.7,48.8,0,0,19.6,1,1,0,0,2
0,0,19.9,23.6,1,0,18.7,1,1,1,1,0
1,1,17.9,3.0,1,1,19.7,0,1,1,1,0
1,1,13.2,12.9,1,0,19.6,0,1,0,1,0
0,1,27.4,36.8,0,0,17.1,1,0,0,0,1
1,0,16.8,23.7,1,1,23.8,0,0,0,0,2
1,0,18.6,50.6,1,0,16.1,0,1,0,0,1
1,1,12.3,18.8,0,1,16.1,0,0,1,1,0
0,1,22.4,56.1,0,0,19.0,1,0,1,0,1
0,0,14.0,22.1,1,1,21.0,0,0,1,1,1
1,1,20.8,45.5,1,1,17.4,0,0,1,0,1
0,1,13.6,57.9,0,1,20.3,1,0,0,1,2
1,0,33.8,29.0,1,1,21.8,1,1,0,1,2
1,1,13.6,5.3,1,0,16.8,0,0,1,0,0
1,0,23.0,39.5,0,1,23.9,0,0,0,0,2
0,0,14.9,71.7,1,1,18.7,0,0,1,0,1
1,0,11.9,69.8,1,1,21.1,0,1,1,0,2
0,1,15.1,17.5,0,1,16.9,1,0,0,1,0
1,1,11.4,54.9,0,1,21.7,0,1,0,1,2
0,1,13.5,26.1,0,1,22.7,0,1,1,1,2
0,1,22.3,13.2,1,0,16.8,0,1,1,1,0
1,0,26.3,48.6,0,1,17.0,1,1,0,0,1
1,0,12.2,37.1,1,0,18.2,1,1,1,0,1
1,0,21.0,39.7,0,1,16.1,1,1,0,1,1
0,1,24.5,59.9,0,1,23.9,1,1,1,0,3
1,1,15.9,25.6,0,1,20.8,1,0,0,0,1
1,1,19.3,48.7,1,0,20.9,1,1,0,0,2
1,0,11.8,27.6,1,0,23.7,1,1,0,1,2
1,0,15.5,5.0,0,0,22.7,1,1,0,1,1
0,0,21.7,28.5,1,1,22.5,0,0,0,0,2
0,0,34.8,68.5,1,1,18.7,0,0,0,1,2
1,0,34.9,35.8,1,0,18.7,1,0,1,0,2
1,1,34.5,9.6,0,0,18.3,0,0,0,1,1
0,1,20.6,50.1,1,0,18.8,1,1,0,0,1
0,0,12.0,69.4,1,0,19.0,1,1,1,1,1
1,0,18.1,65.6,1,0,17.1,0,0,1,0,1
1,1,15.9,42.0,1,0,18.8,0,1,0,1,1
0,0,10.4,28.3,0,0,19.6,1,0,0,0,1
1,0,12.4,42.6,1,0,18.5,0,0,0,0,1
1,1,21.3,59.1,1,0,17.3,1,1,1,0,1
0,1,18.5,62.3,1,1,19.0,0,0,1,0,1
0,1,14.5,59.3,1,1,19.8,1,1,1,0,2
