fornecedor_auditado,laudo_residuos_agrotoxicos,temperatura_recebimento_c,tempo_desde_coleta_h,integridade_containers,sujeira_visivel_externa,umidade_lote_pct,documentacao_lote_ok,transporte_segregado_de_quimicos,lacre_viagem_integro,lote_identificado,probabilidade
0,1,28.7,68.9,1,1,16.9,1,1,0,0,2
0,0,19.1,26.9,1,1,20.8,1,1,0,1,2
0,0,33.0,61.5,1,1,18.3,1,1,1,1,2
0,1,11.9,46.4,0,1,16.3,0,1,1,1,3
0,1,12.3,52.2,0,0,19.5,0,0,0,1,2
0,1,23.2,52.3,1,1,18.3,1,0,0,0,2
0,0,21.8,46.5,0,1,16.0,0,0,1,0,3
1,1,26.0,61.7,1,0,19.9,1,0,1,0,0
0,0,15.7,29.4,1,0,18.5,0,0,0,1,0
0,1,15.7,61.4,0,0,19.5,0,1,1,0,2
1,1,28.7,14.8,0,0,16.1,0,1,1,0,2
1,1,17.3,16.0,1,0,19.2,1,0,0,0,0
1,0,28.2,52.2,1,1,19.8,0,0,0,0,2
0,0,26.0,54.5,0,1,19.7,0,0,1,0,3
1,0,12.1,65.2,1,0,21.7,0,1,0,0,0
0,0,27.8,21.2,0,1,23.9,0,1,1,1,3
0,0,32.0,5.9,0,1,16.2,1,0,0,1,3
0,1,30.4,37.5,1,0,19.2,1,0,0,1,0
0,1,10.2,63.3,0,0,22.9,0,0,0,1,2
0,0,23.5,70.0,1,1,21.0,0,0,1,0,2
1,0,32.8,62.0,0,1,23.9,0,0,0,0,3
1,0,25.0,36.3,1,1,21.7,0,0,1,0,2
0,1,17.3,62.4,1,0,21.8,1,1,0,1,0
0,1,14.9,17.0,1,0,16.6,1,0,0,0,0
1,0,27.1,66.5,1,0,18.2,1,1,0,1,0
1,0,29.3,41.7,0,0,20.7,1,1,0,1,2
1,1,32.8,29.3,0,0,20.2,1,0,0,1,2
0,0,32.6,42.7,1,1,22.1,1,0,1,0,2
0,0,18.5,56.9,1,1,23.9,1,1,1,0,2
1,1,25.1,18.8,0,0,17.7,1,0,1,0,2
1,0,12.5,9.1,1,1,19.4,1,0,0,1,2
0,1,12.4,53.3,1,0,22.9,1,1,1,0,0
1,1,11.8,68.7,1,1,22.7,0,0,0,0,2
1,1,33.2,46.6,1,0,22.5,1,1,1,0,0
0,0,13.8,12.0,1,1,21.0,1,0,1,0,2
0,0,22.1,47.0,0,1,23.9,0,0,1,0,3
0,1,20.8,10.2,1,1,18.9,1,0,0,1,2
1,0,18.1,23.2,1,1,16.9,1,1,0,1,2
0,1,23.4,4.2,1,0,17.1,0,1,1,0,0
1,1,10.1,36.1,1,1,19.5,1,1,0,0,2
0,0,19.5,24.5,0,1,22.4,1,0,0,0,3
1,0,22.0,8.8,1,0,19.6,0,0,0,0,0
1,1,30.1,23.6,1,1,20.9,0,1,0,0,2
0,1,27.5,47.3,1,1,18.9,0,0,0,0,2
0,1,31.2,22.2,1,1,21.7,0,0,1,0,2
1,0,19.4,12.0,1,0,17.2,0,1,1,0,0
0,0,13.5,40.1,0,1,20.2,1,1,1,0,3
0,0,20.0,54.7,1,1,17.5,0,0,1,1,2
0,1,34.1,60.1,1,1,19.7,1,0,1,0,2
0,0,15.4,35.0,1,1,19.4,0,0,0,1,2
0,1,14.4,51.8,0,0,20.8,1,1,0,0,2
0,0,33.6,60.3,1,1,20.1,0,1,1,0,2
0,0,33.7,49.1,0,0,23.8,0,0,0,1,2
1,0,13.7,38.9,0,0,23.2,1,0,0,1,2
0,0,29.2,6.2,0,0,18.4,1,0,0,1,2
0,1,20.7,22.3,0,1,17.0,0,0,0,0,3
0,0,22.3,24.4,1,1,16.5,0,0,0,1,2
1,1,22.5,29.7,1,0,17.6,0,0,1,0,0
1,0,34.2,68.6,0,1,17.8,1,1,1,0,3
1,0,14.6,16.6,1,0,23.1,1,1,0,0,0
0,1,29.3,39.9,1,1,23.4,1,1,0,1,2
0,1,10.1,71.4,1,1,17.8,0,1,1,1,2
0,1,25.7,45.3,0,1,22.1,1,1,0,0,3
0,0,26.3,16.6,0,0,22.7,1,0,0,1,2
1,0,28.8,69.2,1,0,19.0,0,1,1,1,0
1,0,33.1,25.5,0,0,23.0,1,0,0,0,2
0,0,28.8,5.4,1,1,23.9,1,0,0,0,2
0,1,28.3,32.2,1,1,23.7,1,1,1,1,2
1,0,16.3,18.8,0,0,21.9,0,1,1,0,2
0,1,34.8,59.3,0,1,19.0,0,1,1,0,3
1,0,21.7,17.4,1,1,17.8,0,1,0,1,2
0,1,20.4,59.4,0,1,23.9,0,1,1,0,3
0,0,22.5,4.5,0,1,18.2,1,1,0,1,3
1,0,19.9,67.0,0,0,19.5,1,0,1,0,2
1,0,24.8,5.0,1,0,18.1,1,0,0,0,0
0,0,18.7,67.7,1,1,20.0,0,0,1,0,2
0,0,16.0,7.2,0,1,16.9,1,1,0,1,3
0,1,33.2,63.1,1,0,22.5,0,0,1,0,0
0,0,33.2,60.2,0,1,20.0,1,0,1,0,3
0,1,22.4,43.6,0,1,19.4,0,1,0,1,3
1,1,34.1,4.5,0,1,18.9,1,0,0,1,3
0,1,20.4,45.5,1,0,20.6,1,1,0,0,0
1,1,19.7,45.2,1,1,22.2,0,0,1,1,2
1,1,32.9,41.0,0,0,23.2,1,0,1,0,2
0,1,25.8,46.2,0,0,22.7,1,0,1,0,2
1,0,29.1,69.8,1,1,19.6,1,1,1,0,2
0,0,20.3,71.7,0,0,22.7,1,1,0,1,2
1,1,20.2,38.4,1,0,20.2,1,1,0,0,0
1,0,12.1,8.4,0,1,21.1,1,0,0,0,3
1,1,34.2,11.4,1,1,21.4,0,1,0,0,2
0,1,15.7,52.4,1,0,19.2,0,0,0,1,0
0,0,22.4,70.7,0,0,19.9,1,0,0,0,2
1,0,12.9,32.5,1,0,21.5,0,0,1,1,0
1,0,26.2,8.9,0,0,18.5,1,0,0,0,2
0,0,19.8,26.7,0,1,22.0,1,0,1,1,3
1,1,29.2,29.0,0,0,18.8,0,1,0,0,2
0,1,23.2,71.8,0,1,20.7,0,0,1,0,3
1,0,13.2,50.1,1,0,22.7,0,0,1,0,0
0,0,10.3,10.3,0,0,16.2,0,0,1,1,2
1,1,15.3,25.6,0,0,17.9,0,0,1,1,2
1,0,28.1,5.4,1,1,20.5,1,1,0,1,2
0,1,30.7,47.7,0,0,16.8,1,0,1,1,2
1,1,18.5,49.1,1,0,17.6,1,0,0,1,0
1,0,23.4,6.0,0,0,22.0,0,1,1,0,2
1,0,16.0,25.5,1,1,16.2,1,1,0,1,2
0,1,32.0,65.2,1,1,20.9,0,0,0,1,2
0,0,34.1,59.9,1,0,16.3,1,0,1,1,0
1,1,28.8,42.2,1,1,16.9,1,1,1,1,2
1,0,12.2,35.9,1,0,19.1,0,1,1,1,0
0,0,20.9,71.5,0,0,23.7,1,1,1,1,2
1,0,34.8,52.6,0,1,20.4,1,1,0,1,3
1,1,15.7,68.7,1,0,18.5,0,1,1,1,0
0,0,26.8,7.0,0,1,19.3,0,0,0,0,3
1,0,33.5,16.9,0,0,20.6,1,1,0,1,2
0,1,29.3,4.2,0,0,21.0,0,1,0,0,2
1,1,25.2,62.8,1,0,18.1,1,1,1,1,0
0,1,22.7,50.6,1,0,17.6,0,1,0,1,0
0,0,33.2,14.4,1,0,20.0,0,1,0,0,0
0,1,19.9,70.2,0,1,21.2,1,0,0,1,3
1,0,32.5,68.9,1,0,22.5,1,1,0,0,0
0,0,20.8,17.7,1,1,20.7,1,1,1,1,2
1,1,28.9,47.3,1,1,21.5,1,1,0,1,2
1,0,32.9,48.8,0,0,19.9,1,0,1,0,2
1,0,23.8,2.3,1,1,20.5,1,1,0,1,2
1,1,17.7,50.2,0,0,21.1,1,1,0,1,2
1,0,11.3,17.5,0,0,17.9,1,0,1,0,2
1,1,30.2,65.1,0,0,23.5,0,0,0,1,2
1,0,25.6,60.7,1,0,18.8,1,1,0,1,0
1,1,16.6,65.4,0,1,20.8,1,0,0,1,3
1,1,31.9,55.0,1,0,20.5,1,1,0,1,0
0,0,33.0,13.5,1,1,22.8,0,1,1,1,2
0,1,32.2,27.2,0,0,16.9,1,1,1,1,2
1,1,25.0,51.6,0,0,23.1,0,0,0,0,2
0,0,34.4,24.6,1,1,17.1,0,0,1,1,2
0,1,31.9,51.7,1,0,17.2,0,0,0,1,0
1,0,12.6,25.5,0,0,22.9,0,0,1,1,2
1,1,34.5,14.4,0,1,18.1,1,1,1,0,3
1,0,23.7,38.3,0,0,20.9,1,1,0,1,2
0,1,33.0,50.0,1,1,19.7,0,0,1,0,2
0,1,29.0,38.2,1,0,23.5,1,1,0,1,0
1,0,26.2,46.9,0,0,22.3,1,1,1,1,2
0,0,18.2,32.7,0,1,18.7,0,0,1,0,3
1,0,10.7,56.5,0,0,22.5,1,0,0,0,2
0,1,16.9,47.5,1,0,17.8,0,1,1,1,0
0,1,27.1,42.2,1,1,20.9,1,1,0,1,2
1,0,31.6,32.5,0,1,22.0,0,1,0,1,3
0,1,10.1,39.5,0,1,21.6,1,0,1,0,3
1,1,15.2,5.6,1,0,21.3,0,0,1,1,0
0,1,26.8,48.7,1,1,22.6,1,0,0,1,2
1,1,17.1,16.3,1,0,20.4,0,1,1,0,0
1,1,13.5,62.2,0,1,23.4,0,0,1,0,3
0,0,12.0,58.9,1,0,17.2,1,0,1,0,0
1,0,25.9,39.0,1,1,18.8,1,1,1,1,2
0,1,24.9,61.3,1,1,22.3,0,0,0,0,2
1,1,31.5,49.0,0,0,18.5,0,1,0,0,2
1,0,17.9,11.9,0,0,19.5,1,0,1,0,2
